spot_id	x	y	clusternum
evenBo15.oddBo47	35	49	224
evenBo22.oddBo90	28	6	117
evenBo43.oddBo17	7	79	99
evenBo5.oddBo68	45	28	197
evenBo48.oddBo55	2	41	106
evenBo3.oddBo67	47	29	117
evenBo20.oddBo2	30	94	297
evenBo45.oddBo7	5	89	73
evenBo1.oddBo70	49	26	125
evenBo46.oddBo25	4	71	124
evenBo24.oddBo27	26	69	179
evenBo1.oddBo57	49	39	170
evenBo5.oddBo83	45	13	188
evenBo30.oddBo96	20	0	89
evenBo47.oddBo52	3	44	147
evenBo3.oddBo16	47	80	95
evenBo44.oddBo8	6	88	55
evenBo48.oddBo18	2	78	532
evenBo39.oddBo4	11	92	157
evenBo6.oddBo35	44	61	166
evenBo4.oddBo3	46	93	145
evenBo48.oddBo53	2	43	116
evenBo45.oddBo6	5	90	147
evenBo27.oddBo19	23	77	216
evenBo3.oddBo64	47	32	88
evenBo3.oddBo2	47	94	110
evenBo29.oddBo93	21	3	252
evenBo8.oddBo95	42	1	71
evenBo46.oddBo6	4	90	99
evenBo23.oddBo94	27	2	118
evenBo24.oddBo96	26	0	125
evenBo21.oddBo94	29	2	125
evenBo14.oddBo94	36	2	119
evenBo18.oddBo94	32	2	117
evenBo3.oddBo8	47	88	63
evenBo49.oddBo54	1	42	86
evenBo22.oddBo95	28	1	70
evenBo46.oddBo31	4	65	78
evenBo28.oddBo12	22	84	287
evenBo1.oddBo18	49	78	138
evenBo6.oddBo95	44	1	72
evenBo12.oddBo11	38	85	214
evenBo47.oddBo26	3	70	171
evenBo20.oddBo19	30	77	438
evenBo18.oddBo88	32	8	125
evenBo50.oddBo6	0	90	105
evenBo14.oddBo2	36	94	158
evenBo14.oddBo83	36	13	126
evenBo21.oddBo92	29	4	79
evenBo50.oddBo46	0	50	121
evenBo21.oddBo71	29	25	150
evenBo20.oddBo90	30	6	141
evenBo9.oddBo3	41	93	207
evenBo3.oddBo96	47	0	76
evenBo48.oddBo7	2	89	67
evenBo47.oddBo54	3	42	155
evenBo44.oddBo32	6	64	123
evenBo13.oddBo88	37	8	84
evenBo2.oddBo79	48	17	138
evenBo9.oddBo90	41	6	125
evenBo49.oddBo96	1	0	37
evenBo49.oddBo38	1	58	120
evenBo20.oddBo61	30	35	244
evenBo6.oddBo74	44	22	142
evenBo5.oddBo82	45	14	222
evenBo6.oddBo87	44	9	114
evenBo6.oddBo22	44	74	181
evenBo47.oddBo29	3	67	109
evenBo46.oddBo24	4	72	161
evenBo2.oddBo37	48	59	212
evenBo42.oddBo24	8	72	209
evenBo10.oddBo9	40	87	156
evenBo6.oddBo78	44	18	266
evenBo4.oddBo64	46	32	72
evenBo1.oddBo21	49	75	124
evenBo48.oddBo56	2	40	113
evenBo11.oddBo83	39	13	156
evenBo3.oddBo84	47	12	82
evenBo48.oddBo24	2	72	144
evenBo23.oddBo96	27	0	101
evenBo49.oddBo2	1	94	161
evenBo38.oddBo96	12	0	108
evenBo15.oddBo83	35	13	143
evenBo7.oddBo14	43	82	121
evenBo3.oddBo68	47	28	85
evenBo40.oddBo2	10	94	147
evenBo48.oddBo45	2	51	115
evenBo8.oddBo92	42	4	109
evenBo46.oddBo54	4	42	148
evenBo10.oddBo3	40	93	132
evenBo44.oddBo17	6	79	86
evenBo24.oddBo25	26	71	225
evenBo15.oddBo93	35	3	92
evenBo1.oddBo9	49	87	106
evenBo2.oddBo10	48	86	174
evenBo5.oddBo7	45	89	103
evenBo21.oddBo95	29	1	99
evenBo26.oddBo95	24	1	90
evenBo2.oddBo11	48	85	130
evenBo13.oddBo80	37	16	114
evenBo10.oddBo84	40	12	131
evenBo45.oddBo86	5	10	372
evenBo7.oddBo91	43	5	139
evenBo49.oddBo50	1	46	108
evenBo7.oddBo7	43	89	100
evenBo3.oddBo77	47	19	78
evenBo12.oddBo82	38	14	115
evenBo2.oddBo77	48	19	126
evenBo12.oddBo21	38	75	111
evenBo2.oddBo30	48	66	153
evenBo4.oddBo77	46	19	137
evenBo2.oddBo95	48	1	86
evenBo4.oddBo8	46	88	91
evenBo50.oddBo7	0	89	110
evenBo3.oddBo87	47	9	85
evenBo22.oddBo63	28	33	265
evenBo6.oddBo77	44	19	184
evenBo8.oddBo11	42	85	148
evenBo2.oddBo20	48	76	100
evenBo49.oddBo1	1	95	96
evenBo17.oddBo2	33	94	178
evenBo6.oddBo14	44	82	118
evenBo49.oddBo23	1	73	89
evenBo44.oddBo96	6	0	100
evenBo7.oddBo72	43	24	107
evenBo16.oddBo96	34	0	58
evenBo9.oddBo9	41	87	206
evenBo21.oddBo67	29	29	134
evenBo8.oddBo88	42	8	110
evenBo4.oddBo90	46	6	78
evenBo47.oddBo11	3	85	152
evenBo2.oddBo85	48	11	59
evenBo4.oddBo65	46	31	116
evenBo22.oddBo16	28	80	172
evenBo7.oddBo96	43	0	84
evenBo14.oddBo84	36	12	176
evenBo4.oddBo19	46	77	106
evenBo48.oddBo27	2	69	80
evenBo4.oddBo14	46	82	91
evenBo47.oddBo4	3	92	152
evenBo14.oddBo87	36	9	131
evenBo5.oddBo86	45	10	98
evenBo11.oddBo8	39	88	66
evenBo2.oddBo36	48	60	124
evenBo44.oddBo50	6	46	124
evenBo43.oddBo4	7	92	63
evenBo16.oddBo86	34	10	116
evenBo2.oddBo3	48	93	128
evenBo43.oddBo7	7	89	60
evenBo32.oddBo96	18	0	85
evenBo11.oddBo5	39	91	154
evenBo10.oddBo92	40	4	75
evenBo3.oddBo83	47	13	93
evenBo48.oddBo1	2	95	110
evenBo12.oddBo85	38	11	93
evenBo11.oddBo92	39	4	89
evenBo2.oddBo87	48	9	83
evenBo48.oddBo95	2	1	67
evenBo48.oddBo6	2	90	85
evenBo49.oddBo44	1	52	87
evenBo46.oddBo7	4	89	83
evenBo3.oddBo20	47	76	76
evenBo4.oddBo7	46	89	82
evenBo49.oddBo94	1	2	65
evenBo48.oddBo26	2	70	94
evenBo47.oddBo23	3	73	110
evenBo49.oddBo52	1	44	79
evenBo3.oddBo89	47	7	77
evenBo2.oddBo96	48	0	55
evenBo6.oddBo81	44	15	130
evenBo48.oddBo96	2	0	39
evenBo16.oddBo87	34	9	86
evenBo16.oddBo22	34	74	99
evenBo4.oddBo36	46	60	85
